id,name,city,state,segment,created_at
1921,Nascimento & Silva Distribuidora Supermercado,João Pessoa,RS,convenience,2023-10-16 08:07:28
1922,Almeida & Santos Grupo Mercado,São Paulo,GO,supermarket,2024-06-14 16:24:37
1923,Santos & Rodrigues Atacado Mercado,Florianópolis,DF,minimarket,2024-07-24 19:48:16
1924,Lima & Nascimento Distribuidora Mercearia,João Pessoa,MG,supermarket,2023-03-31 12:45:23
1925,Silva & Santos Brasil Supermercado,Campo Grande,DF,convenience,2024-01-23 22:15:01
1926,Oliveira & Ferreira Alimentos Supermercado,Belém,MT,supermarket,2024-08-05 18:15:46
1927,Ferreira & Lima Mercado Mercearia,Vitória,PE,supermarket,2024-02-18 19:39:29
1928,Rodrigues & Rodrigues Atacado Mercado,São Paulo,RJ,supermarket,2024-09-08 11:39:46
1929,Oliveira & Souza Comércio Supermercado,João Pessoa,GO,minimarket,2023-08-11 02:04:07
1930,Nascimento & Lima Distribuidora Mercado,Salvador,RN,convenience,2024-09-11 23:08:26
1931,Almeida & Silva Alimentos Mercado,Porto Alegre,MT,convenience,2023-08-22 22:44:34
1932,Santos & Silva Comércio Mercearia,Natal,SP,minimarket,2023-10-25 23:35:54
1933,Rodrigues & Rodrigues Grupo Mercearia,Campo Grande,RJ,supermarket,2023-09-19 08:38:35
1934,Nascimento & Rodrigues Atacado Mercearia,Campo Grande,DF,supermarket,2024-07-21 07:30:34
1935,Nascimento & Costa Grupo Mercado,Salvador,PA,grocery,2024-01-13 09:17:17
1936,Santos & Oliveira Comércio Supermercado,Campo Grande,ES,grocery,2023-10-16 19:58:18
1937,Souza & Santos Alimentos Mercearia,Brasília,RJ,grocery,2024-10-05 13:42:51
1938,Souza & Silva Suprimentos Mercado,Belém,PB,minimarket,2024-01-17 19:37:12
1939,Oliveira & Souza Grupo Mercearia,Goiânia,BA,convenience,2024-07-29 08:46:29
1940,Almeida & Souza Distribuidora Mercado,Manaus,SC,grocery,2023-08-21 08:00:36
1941,Rodrigues & Oliveira Brasil Mercado,Natal,ES,convenience,2024-04-18 08:35:49
1942,Silva & Santos Comércio Supermercado,Curitiba,GO,convenience,2023-09-03 19:56:41
1943,Rodrigues & Rodrigues Brasil Supermercado,Fortaleza,RJ,convenience,2024-05-08 16:56:36
1944,Rodrigues & Nascimento Suprimentos Supermercado,Florianópolis,RN,minimarket,2023-03-01 18:19:42
1945,Lima & Nascimento Grupo Supermercado,Belo Horizonte,PR,minimarket,2024-09-15 08:05:04
1946,Costa & Silva Distribuidora Mercearia,Vitória,ES,minimarket,2023-05-21 18:10:49
1947,Ferreira & Ferreira Brasil Mercearia,Belém,MG,minimarket,2023-05-27 23:22:00
1948,Nascimento & Nascimento Atacado Supermercado,João Pessoa,PR,grocery,2024-03-13 06:40:15
1949,Rodrigues & Ferreira Brasil Mercearia,Vitória,MS,supermarket,2023-09-14 00:43:58
1950,Nascimento & Nascimento Brasil Supermercado,Salvador,PB,supermarket,2023-02-22 03:33:56
1951,Silva & Almeida Alimentos Mercado,João Pessoa,RN,supermarket,2023-07-23 16:08:24
1952,Nascimento & Costa Distribuidora Mercado,Vitória,AM,grocery,2023-11-17 01:09:57
1953,Ferreira & Rodrigues Distribuidora Mercado,Fortaleza,RN,supermarket,2024-04-14 17:08:11
1954,Nascimento & Costa Brasil Mercearia,Belo Horizonte,MS,grocery,2023-11-10 17:40:11
1955,Ferreira & Silva Comércio Mercado,Brasília,RJ,grocery,2024-08-09 10:15:17
1956,Souza & Rodrigues Mercado Mercado,Curitiba,RS,grocery,2023-09-16 04:42:09
1957,Souza & Almeida Suprimentos Mercearia,Curitiba,BA,supermarket,2023-09-28 04:36:27
1958,Costa & Nascimento Brasil Supermercado,João Pessoa,RJ,convenience,2024-08-11 00:09:46
1959,Lima & Ferreira Grupo Mercearia,Fortaleza,SC,supermarket,2023-06-04 22:58:17
1960,Costa & Rodrigues Comércio Mercearia,Curitiba,RN,supermarket,2024-04-17 21:34:30
1961,Souza & Lima Distribuidora Mercearia,Porto Alegre,BA,minimarket,2024-06-08 08:39:05
1962,Rodrigues & Oliveira Comércio Supermercado,Salvador,PR,grocery,2023-09-26 16:47:26
1963,Oliveira & Nascimento Brasil Supermercado,Porto Alegre,PR,convenience,2024-02-06 03:57:05
1964,Ferreira & Rodrigues Atacado Supermercado,Goiânia,MS,minimarket,2024-08-08 20:45:10
1965,Souza & Almeida Alimentos Supermercado,Goiânia,PE,convenience,2024-01-09 15:37:42
1966,Costa & Lima Mercado Mercearia,Florianópolis,PR,convenience,2024-07-08 22:49:29
1967,Oliveira & Oliveira Alimentos Supermercado,Belo Horizonte,GO,grocery,2023-09-19 00:57:16
1968,Costa & Ferreira Distribuidora Mercearia,São Paulo,PE,supermarket,2023-06-01 22:59:39
1969,Souza & Santos Suprimentos Mercado,Porto Alegre,PR,grocery,2024-09-01 16:11:27
1970,Lima & Costa Mercado Supermercado,Salvador,CE,grocery,2024-10-19 09:59:26
1971,Almeida & Lima Comércio Mercearia,Manaus,RJ,minimarket,2024-07-25 21:16:38
1972,Almeida & Nascimento Distribuidora Mercearia,Brasília,PE,grocery,2023-05-12 20:24:11
1973,Silva & Rodrigues Brasil Supermercado,Cuiabá,AM,supermarket,2023-05-26 19:26:42
1974,Santos & Nascimento Distribuidora Mercearia,Porto Alegre,RS,convenience,2024-05-18 19:40:40
1975,Silva & Almeida Distribuidora Supermercado,Cuiabá,RJ,grocery,2023-09-17 01:28:47
1976,Santos & Souza Mercado Supermercado,Fortaleza,SC,convenience,2023-11-27 10:30:15
1977,Lima & Rodrigues Brasil Mercearia,Goiânia,ES,grocery,2023-08-20 20:31:37
1978,Santos & Oliveira Mercado Mercado,Belo Horizonte,SP,convenience,2024-06-10 14:06:36
1979,Oliveira & Santos Suprimentos Mercado,Brasília,PB,grocery,2023-07-29 00:42:00
1980,Ferreira & Silva Suprimentos Mercado,Fortaleza,BA,minimarket,2023-02-23 18:02:43
1981,Costa & Lima Comércio Supermercado,Natal,SP,convenience,2024-11-23 22:16:57
1982,Lima & Costa Grupo Mercado,Natal,SP,grocery,2023-07-16 09:39:59
1983,Souza & Oliveira Grupo Supermercado,Fortaleza,SP,grocery,2024-04-30 00:12:07
1984,Oliveira & Ferreira Grupo Mercado,Vitória,RS,minimarket,2023-09-25 07:31:11
1985,Rodrigues & Almeida Mercado Supermercado,Salvador,RS,minimarket,2023-05-28 05:41:36
1986,Rodrigues & Oliveira Alimentos Mercearia,Cuiabá,PB,minimarket,2024-04-30 18:55:32
1987,Almeida & Santos Distribuidora Mercado,Manaus,AM,convenience,2023-02-11 08:56:23
1988,Costa & Ferreira Comércio Mercado,Vitória,SP,convenience,2023-08-22 11:57:40
1989,Silva & Ferreira Alimentos Mercearia,Porto Alegre,CE,minimarket,2023-11-11 20:28:04
1990,Oliveira & Nascimento Alimentos Mercearia,Belém,PE,supermarket,2024-08-15 03:00:43
1991,Almeida & Lima Grupo Mercado,Florianópolis,RS,supermarket,2024-03-03 00:50:01
1992,Almeida & Lima Mercado Mercado,Belém,SC,grocery,2024-09-03 00:19:48
1993,Silva & Lima Comércio Mercearia,Porto Alegre,MS,supermarket,2024-03-09 10:11:06
1994,Ferreira & Rodrigues Suprimentos Mercearia,Florianópolis,RJ,grocery,2023-12-14 05:29:32
1995,Nascimento & Nascimento Brasil Mercearia,São Paulo,PB,convenience,2024-02-07 11:26:45
1996,Costa & Ferreira Suprimentos Mercado,Goiânia,CE,convenience,2024-05-27 08:55:47
1997,Santos & Silva Mercado Mercado,Salvador,RN,supermarket,2023-06-14 08:40:29
1998,Oliveira & Almeida Atacado Supermercado,Campo Grande,MT,convenience,2023-10-27 08:36:19
1999,Santos & Almeida Atacado Mercearia,Florianópolis,PB,minimarket,2024-06-16 02:15:44
2000,Costa & Oliveira Alimentos Supermercado,Belém,MT,minimarket,2023-06-03 01:45:18
2001,Almeida & Nascimento Atacado Supermercado,Campo Grande,RN,supermarket,2024-05-03 00:59:51
2002,Lima & Ferreira Distribuidora Mercearia,Natal,PR,supermarket,2024-11-25 05:48:40
2003,Silva & Costa Atacado Mercearia,Goiânia,AM,grocery,2024-02-26 05:05:35
2004,Almeida & Costa Distribuidora Supermercado,Fortaleza,BA,convenience,2023-10-04 02:54:23
2005,Santos & Rodrigues Atacado Mercearia,Cuiabá,CE,grocery,2024-03-14 11:42:59
2006,Silva & Rodrigues Mercado Supermercado,Brasília,RN,grocery,2023-11-19 18:37:27
2007,Nascimento & Nascimento Suprimentos Mercado,Curitiba,DF,minimarket,2023-11-22 14:02:03
2008,Lima & Lima Comércio Mercearia,Florianópolis,PB,minimarket,2024-02-13 21:38:13
2009,Ferreira & Almeida Suprimentos Supermercado,Curitiba,RJ,minimarket,2024-06-19 14:36:50
2010,Costa & Almeida Suprimentos Mercado,Belo Horizonte,RS,minimarket,2023-06-13 08:38:29
2011,Rodrigues & Santos Comércio Mercearia,Curitiba,MG,grocery,2024-03-15 23:07:29
2012,Ferreira & Ferreira Distribuidora Supermercado,João Pessoa,BA,minimarket,2024-02-11 10:06:34
2013,Silva & Ferreira Comércio Mercado,Cuiabá,PB,convenience,2023-06-18 05:27:26
2014,Souza & Rodrigues Distribuidora Mercado,Manaus,CE,minimarket,2024-02-12 22:23:04
2015,Almeida & Ferreira Grupo Mercado,São Paulo,BA,minimarket,2023-11-24 01:20:03
2016,Nascimento & Rodrigues Grupo Mercado,Florianópolis,GO,minimarket,2023-02-13 01:18:53
2017,Rodrigues & Ferreira Comércio Supermercado,Porto Alegre,SC,supermarket,2024-07-05 10:18:24
2018,Almeida & Oliveira Brasil Mercearia,Fortaleza,SP,convenience,2023-03-24 07:04:33
2019,Rodrigues & Oliveira Distribuidora Mercearia,Goiânia,RS,convenience,2023-10-25 22:11:00
2020,Souza & Rodrigues Brasil Supermercado,São Paulo,ES,grocery,2023-07-26 15:02:42
2021,Oliveira & Almeida Mercado Supermercado,João Pessoa,RN,grocery,2023-09-30 05:55:27
2022,Nascimento & Ferreira Distribuidora Supermercado,Rio de Janeiro,PB,minimarket,2023-07-12 08:07:13
2023,Costa & Nascimento Atacado Supermercado,Belém,AM,supermarket,2023-07-26 05:26:28
2024,Almeida & Oliveira Distribuidora Mercado,Manaus,ES,grocery,2023-05-29 13:51:10
2025,Lima & Costa Atacado Mercado,Goiânia,PE,grocery,2023-09-06 04:10:40
2026,Rodrigues & Silva Comércio Supermercado,João Pessoa,DF,minimarket,2024-05-19 17:53:41
2027,Nascimento & Ferreira Alimentos Mercado,João Pessoa,PA,minimarket,2024-09-28 07:14:19
2028,Lima & Souza Comércio Mercearia,Rio de Janeiro,CE,grocery,2024-08-21 01:06:17
2029,Rodrigues & Silva Distribuidora Mercearia,Salvador,SC,grocery,2024-10-07 01:08:18
2030,Costa & Santos Alimentos Mercado,Brasília,SC,convenience,2023-05-05 21:20:44
2031,Rodrigues & Nascimento Atacado Mercearia,Salvador,GO,supermarket,2024-06-20 20:48:57
2032,Rodrigues & Costa Grupo Mercado,Rio de Janeiro,SP,convenience,2023-07-04 23:16:07
2033,Nascimento & Oliveira Comércio Mercearia,São Paulo,RN,grocery,2023-11-05 21:40:08
2034,Rodrigues & Rodrigues Brasil Supermercado,Fortaleza,RN,convenience,2024-02-24 10:07:26
2035,Costa & Santos Grupo Mercado,Curitiba,DF,convenience,2024-01-24 18:22:38
2036,Souza & Ferreira Mercado Mercearia,Rio de Janeiro,BA,grocery,2024-04-19 06:32:03
2037,Silva & Rodrigues Atacado Mercearia,Natal,MG,minimarket,2024-06-12 01:02:55
2038,Santos & Oliveira Alimentos Mercearia,Rio de Janeiro,AM,grocery,2023-02-11 11:26:20
2039,Lima & Almeida Distribuidora Mercearia,Fortaleza,PE,minimarket,2024-11-15 10:18:31
2040,Almeida & Santos Suprimentos Mercearia,Rio de Janeiro,CE,grocery,2024-09-03 15:13:51
2041,Almeida & Nascimento Alimentos Mercearia,Natal,RJ,grocery,2024-11-19 21:50:48
2042,Almeida & Souza Brasil Mercearia,Natal,SP,grocery,2024-10-30 01:20:12
2043,Silva & Santos Comércio Supermercado,Goiânia,MS,supermarket,2024-10-02 05:48:28
2044,Lima & Souza Suprimentos Mercearia,Cuiabá,PB,minimarket,2024-10-05 19:31:13
2045,Nascimento & Rodrigues Distribuidora Mercearia,Campo Grande,RN,supermarket,2024-03-15 02:16:25
2046,Nascimento & Costa Grupo Mercearia,Recife,SC,grocery,2023-07-29 09:08:59
2047,Silva & Rodrigues Alimentos Mercado,Salvador,ES,convenience,2024-08-30 20:17:06
2048,Ferreira & Oliveira Grupo Supermercado,Fortaleza,DF,supermarket,2023-07-09 07:25:57
2049,Almeida & Costa Grupo Mercado,Belo Horizonte,ES,minimarket,2023-11-11 09:15:20
2050,Santos & Santos Distribuidora Mercearia,João Pessoa,MG,grocery,2024-07-01 22:24:26
2051,Oliveira & Lima Comércio Supermercado,Goiânia,PA,supermarket,2023-02-27 12:11:30
2052,Lima & Santos Comércio Mercado,Porto Alegre,RJ,convenience,2023-12-08 12:24:53
2053,Ferreira & Oliveira Alimentos Mercearia,Brasília,MG,supermarket,2024-06-02 12:58:48
2054,Costa & Oliveira Alimentos Mercearia,Campo Grande,PB,minimarket,2023-04-19 18:30:41
2055,Silva & Lima Grupo Supermercado,Recife,SP,supermarket,2023-10-15 22:36:22
2056,Costa & Oliveira Grupo Mercado,Campo Grande,SC,convenience,2024-03-02 02:55:45
2057,Lima & Ferreira Distribuidora Supermercado,Brasília,PR,convenience,2023-03-26 04:39:23
2058,Souza & Souza Suprimentos Mercado,Manaus,SP,minimarket,2023-08-31 20:38:02
2059,Almeida & Almeida Grupo Supermercado,Recife,SP,convenience,2024-04-06 17:58:12
2060,Lima & Silva Mercado Mercado,João Pessoa,MS,grocery,2024-03-23 08:32:04
2061,Almeida & Ferreira Distribuidora Mercado,Rio de Janeiro,PA,convenience,2024-11-20 13:52:21
2062,Silva & Ferreira Suprimentos Supermercado,Belo Horizonte,GO,grocery,2024-08-30 18:02:54
2063,Lima & Almeida Distribuidora Supermercado,Recife,MS,supermarket,2024-03-25 15:59:48
2064,Almeida & Oliveira Atacado Mercearia,Cuiabá,SP,grocery,2023-04-04 17:00:17
2065,Ferreira & Rodrigues Distribuidora Mercearia,São Paulo,RS,grocery,2024-10-13 18:15:57
2066,Almeida & Souza Comércio Mercado,Fortaleza,CE,supermarket,2023-03-17 11:26:45
2067,Almeida & Oliveira Suprimentos Mercearia,Belo Horizonte,AM,convenience,2024-01-14 21:50:23
2068,Ferreira & Almeida Brasil Supermercado,Salvador,RN,grocery,2024-04-17 04:05:38
2069,Silva & Rodrigues Atacado Mercearia,Goiânia,BA,convenience,2024-03-14 04:28:19
2070,Oliveira & Silva Alimentos Mercado,Florianópolis,PA,supermarket,2023-08-13 14:31:55
2071,Lima & Nascimento Atacado Mercearia,Belém,BA,minimarket,2023-08-11 01:23:38
2072,Ferreira & Costa Suprimentos Mercearia,Curitiba,PA,convenience,2023-08-19 21:31:45
2073,Almeida & Lima Alimentos Supermercado,Belém,DF,convenience,2024-10-13 06:11:14
2074,Almeida & Nascimento Distribuidora Mercado,Cuiabá,RJ,minimarket,2024-08-29 08:04:55
2075,Santos & Ferreira Distribuidora Supermercado,Fortaleza,ES,minimarket,2023-06-23 21:29:19
2076,Almeida & Lima Grupo Supermercado,Recife,MT,supermarket,2024-07-21 16:55:18
2077,Nascimento & Almeida Mercado Mercearia,Manaus,RS,convenience,2024-06-21 11:55:32
2078,Costa & Lima Brasil Mercado,Porto Alegre,ES,convenience,2024-11-29 01:22:48
2079,Souza & Costa Mercado Supermercado,Curitiba,ES,supermarket,2023-08-11 08:45:13
2080,Rodrigues & Nascimento Mercado Supermercado,Recife,MS,convenience,2023-07-29 08:33:53
2081,Oliveira & Silva Brasil Supermercado,Manaus,BA,grocery,2024-07-21 15:46:25
2082,Silva & Oliveira Grupo Mercearia,Campo Grande,RJ,grocery,2024-08-12 04:56:18
2083,Rodrigues & Ferreira Distribuidora Mercearia,Campo Grande,CE,grocery,2024-01-22 05:41:14
2084,Santos & Almeida Alimentos Mercearia,Natal,PB,convenience,2023-06-19 19:32:51
2085,Rodrigues & Santos Mercado Mercado,Brasília,RN,grocery,2023-03-05 05:59:36
2086,Nascimento & Costa Grupo Supermercado,Recife,PR,grocery,2024-05-20 03:08:59
2087,Silva & Santos Brasil Mercado,Florianópolis,PA,supermarket,2023-08-27 10:11:15
2088,Souza & Rodrigues Alimentos Supermercado,Fortaleza,SC,supermarket,2024-04-05 17:34:19
2089,Silva & Lima Mercado Supermercado,Salvador,PE,minimarket,2023-09-05 12:32:16
2090,Santos & Nascimento Atacado Mercearia,Cuiabá,SP,minimarket,2023-04-13 23:03:31
2091,Souza & Souza Brasil Mercado,Rio de Janeiro,DF,minimarket,2024-09-01 04:34:58
2092,Silva & Lima Brasil Mercearia,Goiânia,SC,minimarket,2023-06-29 14:07:14
2093,Nascimento & Souza Alimentos Supermercado,Natal,PB,supermarket,2024-08-24 14:23:49
2094,Ferreira & Santos Atacado Mercearia,Belo Horizonte,SC,supermarket,2024-11-08 05:13:41
2095,Almeida & Rodrigues Comércio Mercearia,Vitória,MT,supermarket,2023-03-23 10:52:29
2096,Souza & Nascimento Comércio Supermercado,Belo Horizonte,SP,grocery,2023-05-15 22:53:28
2097,Nascimento & Oliveira Distribuidora Supermercado,Florianópolis,MT,grocery,2024-03-13 21:10:53
2098,Lima & Nascimento Suprimentos Mercearia,Belém,BA,minimarket,2023-09-25 03:52:17
2099,Lima & Souza Alimentos Mercearia,Recife,DF,grocery,2023-03-21 06:36:28
2100,Almeida & Nascimento Atacado Mercearia,Salvador,PA,convenience,2023-07-13 08:24:21
2101,Almeida & Rodrigues Alimentos Mercado,São Paulo,SP,supermarket,2023-07-28 18:30:54
2102,Silva & Costa Grupo Mercado,São Paulo,DF,minimarket,2023-08-10 11:22:56
2103,Lima & Santos Brasil Mercado,Recife,RS,minimarket,2024-05-01 21:49:04
2104,Costa & Almeida Alimentos Mercearia,Curitiba,MT,convenience,2024-09-15 14:45:12
2105,Souza & Silva Atacado Mercado,Natal,PR,grocery,2024-04-28 11:39:58
2106,Almeida & Rodrigues Mercado Supermercado,Belém,RJ,minimarket,2024-02-07 17:11:13
2107,Ferreira & Souza Mercado Supermercado,Curitiba,SP,grocery,2024-01-28 14:38:39
2108,Nascimento & Silva Suprimentos Mercearia,Porto Alegre,MS,grocery,2023-04-19 07:53:23
2109,Ferreira & Santos Suprimentos Supermercado,Salvador,SC,convenience,2024-03-25 01:10:06
2110,Oliveira & Costa Atacado Supermercado,Brasília,MS,minimarket,2024-09-30 22:35:11
2111,Santos & Silva Brasil Mercado,Manaus,ES,grocery,2023-03-13 16:15:08
2112,Silva & Nascimento Mercado Mercado,Cuiabá,MG,grocery,2023-10-07 15:57:00
2113,Souza & Santos Brasil Supermercado,Belém,DF,convenience,2024-10-07 14:58:04
2114,Costa & Silva Mercado Mercearia,Brasília,MG,convenience,2024-06-08 08:51:31
2115,Souza & Santos Brasil Supermercado,Natal,RJ,grocery,2023-03-30 17:50:07
2116,Rodrigues & Nascimento Distribuidora Supermercado,São Paulo,SP,convenience,2023-07-04 13:38:34
2117,Silva & Silva Grupo Mercado,Vitória,PE,grocery,2024-02-08 12:08:25
2118,Santos & Oliveira Alimentos Mercado,Vitória,PE,minimarket,2023-05-03 09:58:20
2119,Silva & Lima Grupo Supermercado,Rio de Janeiro,BA,supermarket,2024-01-11 05:34:37
2120,Santos & Silva Alimentos Mercado,Porto Alegre,MG,convenience,2023-04-07 18:25:53
2121,Ferreira & Ferreira Distribuidora Mercearia,Salvador,PB,supermarket,2024-02-06 17:57:02
2122,Ferreira & Souza Alimentos Mercado,Curitiba,AM,grocery,2023-07-05 07:43:57
2123,Ferreira & Rodrigues Grupo Mercearia,Belo Horizonte,BA,grocery,2023-04-20 13:49:18
2124,Nascimento & Santos Mercado Mercearia,São Paulo,PE,grocery,2024-03-29 06:29:16
2125,Silva & Rodrigues Mercado Mercearia,Porto Alegre,SP,supermarket,2024-05-04 18:45:45
2126,Souza & Santos Distribuidora Supermercado,Rio de Janeiro,ES,grocery,2023-07-18 23:46:39
2127,Nascimento & Santos Suprimentos Mercearia,Curitiba,SC,convenience,2024-05-11 17:00:15
2128,Oliveira & Almeida Atacado Mercado,Belo Horizonte,BA,minimarket,2024-02-15 10:38:16
2129,Ferreira & Rodrigues Brasil Supermercado,Manaus,CE,minimarket,2023-09-22 23:40:39
2130,Souza & Oliveira Alimentos Supermercado,Salvador,BA,convenience,2024-04-19 05:04:00
2131,Oliveira & Lima Grupo Mercearia,Florianópolis,RJ,minimarket,2023-02-09 11:00:11
2132,Costa & Lima Comércio Supermercado,Salvador,RS,supermarket,2024-04-28 19:55:35
2133,Rodrigues & Lima Mercado Mercado,Cuiabá,RN,grocery,2024-01-01 19:13:33
2134,Costa & Silva Comércio Supermercado,Belém,SP,grocery,2023-04-29 14:57:22
2135,Souza & Almeida Alimentos Mercado,Rio de Janeiro,CE,grocery,2024-08-14 05:25:37
2136,Costa & Souza Suprimentos Mercearia,Campo Grande,DF,supermarket,2024-01-11 19:26:29
2137,Souza & Santos Mercado Supermercado,Cuiabá,CE,supermarket,2024-09-27 19:42:33
2138,Rodrigues & Rodrigues Mercado Mercearia,Cuiabá,PA,supermarket,2024-06-15 03:26:31
2139,Nascimento & Costa Atacado Mercado,Manaus,MS,convenience,2023-07-03 07:18:43
2140,Costa & Oliveira Distribuidora Mercado,Rio de Janeiro,PE,supermarket,2024-05-04 10:35:29
2141,Silva & Rodrigues Suprimentos Supermercado,Belo Horizonte,DF,minimarket,2024-10-19 20:33:51
2142,Souza & Souza Brasil Mercearia,Cuiabá,RN,convenience,2024-06-09 04:00:02
2143,Souza & Souza Brasil Mercearia,Natal,ES,convenience,2024-05-24 05:29:37
2144,Costa & Ferreira Suprimentos Mercado,São Paulo,PB,convenience,2024-09-10 20:20:35
2145,Oliveira & Silva Mercado Supermercado,Belo Horizonte,RJ,supermarket,2024-01-22 09:11:56
2146,Santos & Costa Alimentos Mercearia,Rio de Janeiro,RS,convenience,2023-02-02 09:13:47
2147,Santos & Oliveira Atacado Mercado,Manaus,PB,supermarket,2023-08-16 12:55:07
2148,Souza & Nascimento Mercado Supermercado,Campo Grande,BA,supermarket,2024-09-10 02:01:21
2149,Silva & Souza Suprimentos Mercado,Florianópolis,MT,convenience,2023-12-15 06:10:40
2150,Oliveira & Souza Atacado Mercearia,Belém,DF,grocery,2024-05-14 02:03:13
2151,Oliveira & Costa Suprimentos Supermercado,Natal,SP,grocery,2023-08-31 07:01:08
2152,Souza & Silva Comércio Mercado,João Pessoa,AM,convenience,2024-02-19 14:49:31
2153,Santos & Silva Comércio Mercado,Curitiba,CE,grocery,2024-06-06 05:04:56
